championId,win,ban,version
64,0,164,8.8
126,1,114,8.8
142,0,121,8.8
8,1,2,8.8
25,0,497,8.8
43,0,12,8.8
202,1,-1,8.8
412,0,38,8.8
48,0,164,8.8
81,0,25,8.7
64,1,-1,8.7
145,1,121,8.7
497,1,76,8.7
25,0,33,8.7
25,1,145,8.7
8,0,498,8.7
498,1,13,8.7
59,0,86,8.7
245,0,5,8.7
12,0,25,8.7
76,0,268,8.7
51,1,136,8.7
51,0,105,8.7
164,0,41,8.7
201,0,145,8.7
76,0,24,8.7
498,0,-1,8.7
38,0,121,8.7
41,1,498,8.7
164,0,50,8.7
89,1,121,8.7
268,1,145,8.7
164,0,76,8.7
154,1,78,8.7
432,0,157,8.7
2,1,157,8.7
113,0,-1,8.7
34,1,13,8.7
201,1,497,8.7
41,0,-1,8.7
81,0,13,8.7
48,1,163,8.7
67,1,76,8.7
72,0,-1,8.7
8,0,121,8.7
58,0,145,8.7
157,1,145,8.7
25,0,69,8.7
43,0,-1,8.7
498,0,13,8.7
5,1,145,8.6
154,0,13,8.6
114,0,2,8.6
43,1,13,8.6
13,1,223,8.6
24,1,86,8.6
41,0,50,8.6
50,0,-1,8.6
114,1,13,8.6
223,0,2,8.6
24,0,25,8.6
201,1,157,8.6
2,1,268,8.6
412,0,3,8.6
69,1,-1,8.6
96,0,145,8.6
14,0,145,8.6
42,1,41,8.6
2,1,-1,8.6
2,1,24,8.8
8,0,25,8.8
78,0,497,8.8
98,0,69,8.8
164,1,7,8.8
64,1,8,8.8
41,1,76,8.8
497,0,-1,8.8
12,0,41,8.8
7,1,420,8.8
105,1,-1,8.8
39,1,121,8.8
50,1,25,8.8
497,1,25,8.8
202,0,-1,8.8
268,1,36,8.8
41,1,164,8.8
13,1,24,8.8
14,1,-1,8.8
98,1,164,8.8
202,1,81,8.8
145,1,76,8.8
164,1,25,8.8
201,0,-1,8.8
81,0,164,8.8
126,1,-1,8.8
223,1,25,8.8
72,1,43,8.8
51,1,497,8.8
103,0,7,8.8
145,1,41,8.8
39,0,7,8.8
145,0,50,8.8
18,0,13,8.8
7,0,122,8.8
8,0,121,8.8
121,1,41,8.8
161,0,7,8.8
90,0,145,8.8
40,0,-1,8.8
2,1,-1,8.8
2,1,41,8.8
164,0,38,8.8
7,0,497,8.8
27,0,43,8.8
41,1,-1,8.8
5,0,164,8.8
7,0,39,8.8
81,1,145,8.8
48,1,-1,8.8
5,0,164,8.8
12,1,145,8.8
516,0,39,8.8
5,1,497,8.8
12,1,145,8.8
498,1,-1,8.8
50,0,-1,8.8
223,1,-1,8.8
12,0,13,8.8
105,1,164,8.8
145,1,13,8.8
67,1,13,8.8
25,1,24,8.8
110,0,-1,8.8
43,0,126,8.8
39,0,3,8.8
38,1,122,8.8
145,0,25,8.8
164,0,498,8.8
67,0,41,8.8
39,1,25,8.8
201,0,39,8.8
41,0,121,8.8
8,1,114,8.8
236,0,145,8.8
164,1,25,8.8
121,0,76,8.8
164,1,13,8.8
14,1,5,8.8
5,0,58,8.8
122,0,25,8.8
268,0,114,8.8
48,0,498,8.8
121,1,164,8.8
30,0,76,8.8
48,1,-1,8.8
14,0,145,8.8
164,1,5,8.8
12,1,-1,8.8
41,0,13,8.8
105,1,33,8.8
29,1,497,8.8
5,1,41,8.8
72,0,25,8.8
163,1,7,8.8
163,1,39,8.8
43,1,-1,8.8
81,1,12,8.8
105,1,2,8.8
24,0,13,8.8
126,1,5,8.8
81,0,51,8.8
201,0,48,8.8
497,1,25,8.8
91,1,7,8.8
31,0,145,8.8
43,0,164,8.8
245,0,24,8.8
69,0,122,8.8
497,1,-1,8.8
64,1,5,8.8
39,1,43,8.8
25,0,51,8.8
2,0,5,8.8
41,0,64,8.8
145,0,51,8.8
121,1,5,8.8
516,0,39,8.8
145,1,142,8.8
98,1,145,8.8
81,1,163,8.8
7,0,38,8.8
85,0,24,8.8
497,1,25,8.8
90,1,39,8.8
12,1,41,8.8
64,0,76,8.8
113,0,13,8.8
164,1,145,8.8
497,0,105,8.8
39,0,5,8.8
55,1,13,8.8
45,1,164,8.8
51,0,38,8.8
164,1,14,8.8
12,0,114,8.8
2,1,41,8.8
91,1,7,8.8
16,1,114,8.8
81,1,41,8.8
41,0,145,8.8
25,1,498,8.8
50,1,7,8.8
201,0,-1,8.8
40,1,145,8.8
163,1,39,8.8
163,1,41,8.8
51,0,114,8.8
122,0,72,8.8
24,1,121,8.8
57,0,2,8.8
48,0,5,8.8
51,0,136,8.8
4,1,145,8.8
89,0,497,8.7
12,1,150,8.7
24,0,7,8.7
43,1,76,8.7
79,0,2,8.7
126,1,145,8.7
24,1,121,8.7
164,1,121,8.7
150,1,43,8.7
121,0,76,8.7
16,0,5,8.7
163,1,2,8.7
72,1,114,8.7
76,1,121,8.7
76,1,142,8.7
72,0,2,8.7
24,1,13,8.7
48,1,24,8.7
81,0,24,8.7
122,1,142,8.7
164,1,7,8.7
13,0,39,8.7
9,1,114,8.7
24,0,157,8.7
112,0,145,8.8
5,1,41,8.8
41,0,145,8.8
69,0,5,8.8
25,0,145,8.8
4,0,121,8.8
18,0,145,8.8
43,1,164,8.8
41,0,-1,8.8
114,1,5,8.8
157,1,7,8.8
60,0,39,8.8
76,1,33,8.8
43,1,41,8.8
12,1,-1,8.8
18,1,-1,8.8
48,1,-1,8.8
14,1,145,8.8
58,0,16,8.8
48,0,145,8.8
498,0,105,8.8
64,1,13,8.8
12,0,164,8.8
113,0,121,8.8
2,1,41,8.8
64,0,13,8.8
81,0,69,8.8
89,0,76,8.8
43,1,-1,8.8
145,0,122,8.8
121,1,5,8.8
13,0,223,8.8
81,0,145,8.8
12,0,13,8.8
81,0,13,8.8
61,1,136,8.8
48,1,-1,8.8
104,1,-1,8.8
16,1,498,8.8
12,1,268,8.8
41,1,76,8.7
412,1,145,8.7
203,0,41,8.7
110,1,145,8.7
51,1,121,8.7
40,0,39,8.7
154,1,13,8.7
13,0,121,8.7
268,1,150,8.7
164,1,2,8.7
201,1,13,8.7
432,0,43,8.7
164,1,497,8.7
136,1,13,8.7
497,0,76,8.7
76,1,122,8.7
51,0,121,8.7
51,1,24,8.7
13,1,-1,8.7
41,1,121,8.7
41,0,38,8.7
41,0,76,8.7
58,0,223,8.7
81,1,50,8.7
98,1,-1,8.7
27,0,121,8.7
7,0,121,8.7
498,1,24,8.7
104,0,-1,8.7
114,0,25,8.7
64,1,-1,8.7
27,1,-1,8.7
25,0,17,8.7
43,1,76,8.7
78,0,498,8.7
81,1,497,8.7
24,0,30,8.7
25,0,2,8.7
89,1,2,8.7
432,1,40,8.7
5,1,497,8.7
114,1,122,8.7
42,0,2,8.7
164,1,50,8.7
81,1,62,8.7
136,0,39,8.7
25,1,121,8.7
63,1,13,8.7
164,0,39,8.7
4,0,41,8.7
51,0,164,8.7
103,0,28,8.8
7,1,145,8.8
497,0,157,8.8
51,0,5,8.8
58,1,25,8.8
497,1,-1,8.8
13,1,497,8.8
8,1,13,8.8
498,0,2,8.8
12,0,25,8.7
51,0,268,8.7
223,0,2,8.7
76,0,-1,8.7
121,1,51,8.7
85,0,-1,8.7
236,0,39,8.7
81,0,51,8.7
114,1,24,8.7
202,1,-1,8.7
157,0,5,8.7
24,0,79,8.7
76,1,51,8.7
121,1,39,8.7
51,1,39,8.7
72,0,2,8.7
24,1,498,8.7
157,0,41,8.7
2,0,30,8.7
142,0,50,8.7
40,0,50,8.7
498,1,27,8.7
14,1,121,8.7
7,0,-1,8.7
121,1,13,8.7
53,1,145,8.7
67,0,223,8.7
50,0,145,8.7
51,0,163,8.7
498,1,76,8.7
50,0,5,8.7
64,1,-1,8.7
18,1,12,8.7
498,1,12,8.7
34,1,39,8.7
30,0,145,8.7
25,0,39,8.7
69,0,41,8.7
12,0,163,8.7
27,1,-1,8.7
64,0,412,8.7
50,1,164,8.7
59,0,14,8.7
5,0,121,8.7
48,0,76,8.7
497,0,-1,8.7
51,1,268,8.7
12,1,69,8.6
202,0,8,8.6
2,1,8,8.6
13,1,48,8.6
25,0,121,8.6
12,1,50,8.6
89,0,69,8.6
142,0,69,8.6
266,0,13,8.6
48,0,24,8.6
164,0,-1,8.6
38,0,13,8.6
145,1,121,8.6
164,0,-1,8.6
81,1,497,8.6
76,0,-1,8.6
412,1,145,8.6
164,1,76,8.6
121,1,412,8.6
38,0,268,8.6
14,1,50,8.6
50,1,145,8.6
268,1,121,8.6
202,0,8,8.6
412,1,223,8.6
34,1,154,8.6
28,1,150,8.6
78,1,201,8.6
34,1,51,8.6
114,1,497,8.6
2,1,41,8.6
12,1,223,8.6
114,0,24,8.6
201,1,2,8.6
51,1,-1,8.6
44,1,-1,8.6
14,1,-1,8.6
72,1,41,8.6
267,1,-1,8.6
81,0,-1,8.6
20,0,13,8.6
2,0,105,8.6
89,0,50,8.6
498,1,-1,8.6
154,0,150,8.6
51,1,41,8.6
4,1,55,8.6
51,1,41,8.6
114,0,40,8.6
25,1,-1,8.6
79,1,25,8.8
201,0,25,8.8
163,0,105,8.8
25,1,164,8.8
43,1,76,8.7
236,1,8,8.7
134,1,498,8.7
38,0,498,8.7
268,0,50,8.7
12,1,-1,8.7
497,1,145,8.7
98,0,145,8.7
13,1,30,8.7
114,0,41,8.7
163,0,164,8.7
21,0,497,8.7
223,1,25,8.7
5,0,113,8.7
69,1,164,8.7
110,1,38,8.6
163,1,7,8.6
245,1,41,8.6
63,0,8,8.6
8,0,86,8.6
50,0,-1,8.6
113,0,50,8.6
161,0,-1,8.6
58,0,145,8.6
113,0,498,8.6
50,1,13,8.6
110,1,76,8.6
154,0,2,8.6
13,0,223,8.6
14,0,50,8.6
12,0,2,8.6
113,1,38,8.6
223,1,164,8.6
55,0,24,8.6
12,1,223,8.6
13,0,14,8.6
61,1,8,8.6
40,1,412,8.6
58,1,50,8.6
163,1,-1,8.6
22,0,145,8.6
41,0,110,8.6
38,0,145,8.6
14,1,154,8.6
81,1,24,8.5
50,1,5,8.5
5,0,110,8.5
41,1,223,8.5
203,0,13,8.5
41,0,498,8.5
268,1,498,8.5
98,0,41,8.5
81,1,3,8.5
202,0,121,8.5
14,1,76,8.5
51,0,-1,8.5
20,0,164,8.5
31,0,498,8.5
69,0,-1,8.5
81,1,13,8.5
16,1,41,8.5
2,1,223,8.5
497,0,5,8.5
145,0,161,8.5
161,0,498,8.5
497,0,121,8.5
223,0,164,8.5
41,0,268,8.5
72,0,13,8.5
12,1,5,8.5
76,1,41,8.5
164,0,-1,8.5
8,0,13,8.5
50,0,2,8.5
72,0,51,8.5
121,0,498,8.5
154,1,498,8.5
202,0,2,8.5
34,0,38,8.5
72,0,8,8.5
81,0,2,8.5
268,1,223,8.5
12,1,51,8.5
267,1,86,8.5
14,0,497,8.5
24,0,498,8.5
31,1,3,8.5
41,1,51,8.5
41,1,38,8.5
78,1,72,8.5
223,0,105,8.5
51,0,121,8.5
51,0,2,8.5
201,1,-1,8.5
81,1,121,8.5
154,0,51,8.5
24,1,154,8.5
122,1,51,8.5
201,1,121,8.5
81,1,2,8.5
18,0,498,8.5
51,1,429,8.5
98,0,497,8.5
69,1,24,8.5
72,0,41,8.5
68,0,13,8.5
43,0,121,8.5
18,1,164,8.5
30,1,497,8.5
105,1,223,8.5
105,0,268,8.5
421,0,154,8.5
154,0,13,8.5
13,0,28,8.5
102,1,121,8.5
421,0,-1,8.5
7,0,76,8.8
81,0,39,8.8
27,1,121,8.8
412,1,497,8.8
96,1,27,8.8
202,0,7,8.8
164,1,163,8.7
163,0,498,8.7
121,1,8,8.7
22,0,164,8.7
18,1,121,8.7
142,1,25,8.7
51,0,164,8.7
41,0,3,8.7
51,0,498,8.7
142,0,13,8.7
421,1,39,8.7
67,0,12,8.7
25,0,145,8.7
51,0,2,8.7
121,1,2,8.7
142,0,50,8.7
38,0,25,8.7
163,0,-1,8.7
498,1,13,8.7
72,1,13,8.7
58,0,39,8.7
38,1,145,8.7
25,1,51,8.7
16,1,145,8.7
145,0,13,8.7
412,0,268,8.7
12,1,-1,8.7
14,0,145,8.8
25,1,497,8.8
38,0,145,8.8
81,0,13,8.8
202,0,5,8.8
89,0,25,8.8
76,0,223,8.8
72,0,41,8.8
117,0,39,8.8
497,1,25,8.8
18,1,145,8.8
145,1,-1,8.8
498,0,145,8.8
39,0,-1,8.8
24,1,-1,8.8
91,0,39,8.8
420,1,76,8.8
43,1,39,8.8
48,0,498,8.8
14,0,164,8.8
143,1,23,8.8
14,0,26,8.8
164,1,497,8.8
8,1,5,8.8
126,0,121,8.8
51,1,164,8.8
12,1,5,8.8
81,1,-1,8.8
69,0,39,8.8
91,1,41,8.8
154,0,5,8.8
111,0,51,8.8
25,1,44,8.8
421,0,76,8.8
12,0,-1,8.8
81,0,25,8.8
81,1,497,8.8
25,1,-1,8.8
72,0,25,8.8
117,0,-1,8.8
91,1,164,8.8
25,0,3,8.8
43,1,145,8.8
41,1,81,8.8
5,0,-1,8.8
223,0,53,8.8
68,1,41,8.8
81,0,121,8.8
50,1,145,8.8
25,0,51,8.8
25,1,8,8.8
12,1,164,8.8
104,1,51,8.8
27,0,39,8.8
43,1,13,8.8
164,1,39,8.8
412,0,145,8.8
51,1,145,8.8
12,0,145,8.8
12,0,39,8.8
12,1,497,8.8
497,1,498,8.8
64,1,-1,8.8
121,1,41,8.8
43,1,121,8.8
164,0,145,8.8
126,0,121,8.8
164,1,25,8.8
8,1,145,8.8
164,0,13,8.8
8,0,14,8.8
121,1,25,8.7
238,0,164,8.7
498,0,5,8.7
67,1,497,8.7
13,1,223,8.7
497,0,25,8.7
432,1,8,8.7
498,1,13,8.8
154,0,145,8.8
41,0,145,8.7
81,0,25,8.7
2,0,39,8.7
223,0,157,8.7
58,0,24,8.7
50,1,3,8.7
64,1,39,8.7
201,0,145,8.7
202,1,223,8.7
164,0,105,8.7
136,0,145,8.7
12,0,50,8.6
223,1,164,8.6
114,0,13,8.6
110,0,498,8.6
202,0,498,8.6
223,1,163,8.6
38,1,41,8.6
72,0,163,8.6
121,0,13,8.6
497,0,8,8.6
78,0,-1,8.6
117,0,163,8.6
13,1,41,8.6
58,0,5,8.6
202,1,41,8.6
112,0,498,8.6
41,0,50,8.6
38,0,-1,8.6
81,0,-1,8.6
38,1,223,8.6
164,1,69,8.5
150,0,223,8.5
412,0,72,8.5
110,1,-1,8.5
498,0,121,8.5
81,0,2,8.5
42,0,498,8.5
41,0,8,8.5
12,0,498,8.5
84,0,53,8.5
145,1,498,8.5
164,1,12,8.5
497,1,268,8.5
96,1,13,8.5
113,1,36,8.5
164,1,110,8.5
59,1,13,8.5
154,0,121,8.5
14,1,114,8.4
13,0,-1,8.4
164,1,223,8.4
40,0,-1,8.4
72,0,38,8.4
18,1,69,8.4
268,0,-1,8.4
38,1,14,8.4
28,0,-1,8.4
55,1,3,8.4
223,1,121,8.4
154,0,497,8.4
96,0,-1,8.4
12,0,40,8.4
51,1,-1,8.4
121,0,-1,8.4
81,0,164,8.4
103,0,164,8.4
51,1,113,8.4
154,1,3,8.4
412,1,164,8.4
268,0,51,8.4
8,1,110,8.4
14,0,13,8.4
107,1,13,8.3
136,0,223,8.3
98,0,41,8.3
110,0,268,8.3
164,1,102,8.3
150,0,8,8.3
42,0,30,8.3
14,1,107,8.3
164,1,429,8.3
40,0,41,8.3
64,1,38,8.3
76,1,498,8.3
27,0,76,8.8
9,1,55,8.8
201,1,39,8.8
5,0,7,8.8
31,0,7,8.8
9,1,164,8.8
40,1,121,8.8
266,0,516,8.8
67,1,223,8.8
8,1,498,8.7
64,0,51,8.7
164,1,64,8.7
51,1,13,8.7
98,1,-1,8.7
16,1,-1,8.7
72,1,41,8.7
497,1,5,8.7
236,0,121,8.7
51,1,113,8.6
64,0,498,8.6
114,1,498,8.6
131,1,-1,8.6
223,0,164,8.6
89,0,113,8.6
498,0,121,8.6
145,0,50,8.6
121,1,14,8.6
126,1,223,8.6
8,1,76,8.6
31,1,-1,8.6
202,0,223,8.6
103,0,-1,8.5
13,0,498,8.5
113,1,154,8.5
98,1,-1,8.5
14,1,-1,8.5
110,0,154,8.5
163,0,-1,8.5
41,0,201,8.5
72,0,223,8.5
35,0,154,8.5
164,1,2,8.5
3,1,110,8.5
111,0,51,8.5
164,1,-1,8.5
245,1,-1,8.5
72,1,2,8.5
43,1,121,8.5
498,1,-1,8.5
50,0,76,8.5
201,1,163,8.5
3,0,76,8.5
81,1,3,8.5
14,1,41,8.5
427,1,154,8.5
41,0,50,8.5
266,1,498,8.5
497,0,-1,8.5
498,1,113,8.5
69,1,498,8.5
43,0,223,8.5
163,1,72,8.5
223,0,113,8.5
59,0,38,8.5
18,0,14,8.5
2,1,14,8.5
164,0,113,8.5
50,0,13,8.5
201,1,498,8.5
497,0,14,8.5
68,0,69,8.5
7,1,164,8.5
164,1,14,8.5
69,1,14,8.5
110,0,498,8.5
5,0,14,8.5
110,0,497,8.5
72,1,114,8.5
5,0,114,8.5
223,1,121,8.5
201,0,14,8.5
12,1,41,8.5
110,1,164,8.5
122,1,50,8.5
13,0,3,8.5
201,0,114,8.5
13,1,113,8.5
72,0,-1,8.5
24,0,-1,8.5
145,0,14,8.5
50,1,3,8.5
498,1,8,8.5
89,0,50,8.5
25,0,113,8.5
201,0,2,8.5
113,1,-1,8.5
40,0,-1,8.5
50,0,13,8.5
42,0,142,8.5
2,1,113,8.5
41,0,8,8.5
50,0,-1,8.5
14,0,236,8.5
112,1,14,8.5
50,1,40,8.5
51,1,-1,8.5
110,0,142,8.5
163,0,8,8.5
497,1,81,8.5
498,0,59,8.5
113,1,81,8.5
154,1,41,8.5
18,0,3,8.5
89,0,114,8.5
412,0,101,8.5
50,1,-1,8.5
18,1,-1,8.5
223,0,498,8.5
40,1,-1,8.5
154,0,164,8.5
429,1,69,8.5
98,1,154,8.5
103,1,-1,8.5
154,0,164,8.5
96,0,28,8.5
154,0,51,8.5
163,1,498,8.5
72,1,150,8.5
81,1,164,8.8
40,0,121,8.8
25,1,74,8.8
154,0,164,8.8
223,0,121,8.8
2,1,142,8.8
79,1,2,8.8
105,1,497,8.8
114,0,25,8.8
145,0,14,8.8
25,1,121,8.8
164,1,497,8.8
497,1,25,8.8
92,1,-1,8.8
9,1,145,8.8
164,0,223,8.8
5,1,24,8.8
497,1,-1,8.8
50,1,-1,8.8
5,0,84,8.8
43,0,498,8.8
2,0,498,8.8
14,0,25,8.8
50,0,164,8.8
28,1,157,8.8
51,1,13,8.8
114,0,9,8.8
81,1,51,8.8
81,0,13,8.8
497,1,25,8.8
145,1,164,8.8
164,1,13,8.8
202,1,-1,8.8
78,0,164,8.8
92,0,99,8.8
117,1,14,8.8
7,1,-1,8.8
8,1,-1,8.8
48,0,13,8.8
39,1,-1,8.8
236,0,25,8.8
89,0,43,8.8
202,0,121,8.8
43,0,-1,8.8
497,1,25,8.8
16,0,145,8.8
126,0,164,8.8
223,1,164,8.8
136,0,13,8.8
163,0,12,8.8
497,1,24,8.8
498,0,39,8.8
43,1,164,8.8
81,1,51,8.8
498,0,145,8.8
114,0,145,8.8
13,0,8,8.8
64,0,267,8.8
16,0,5,8.8
164,0,163,8.8
157,0,131,8.8
105,0,164,8.8
268,1,-1,8.8
8,1,-1,8.8
64,1,51,8.8
163,1,7,8.8
64,0,-1,8.8
7,0,25,8.8
114,0,145,8.7
7,0,25,8.7
76,1,119,8.7
50,0,13,8.7
30,0,81,8.7
50,0,24,8.7
8,1,164,8.8
50,0,39,8.8
498,0,145,8.7
81,1,39,8.7
145,0,51,8.7
40,1,39,8.7
161,0,25,8.6
13,0,-1,8.6
81,1,145,8.6
92,0,86,8.6
157,1,268,8.6
50,0,28,8.6
61,1,498,8.6
64,0,69,8.6
268,1,25,8.6
72,0,412,8.6
24,1,498,8.6
114,1,-1,8.6
161,1,-1,8.6
145,1,121,8.6
201,0,2,8.6
38,0,-1,8.6
2,0,72,8.6
2,0,164,8.6
2,1,-1,8.6
127,0,2,8.6
43,0,-1,8.6
2,0,126,8.6
27,0,497,8.6
81,1,2,8.6
30,0,498,8.6
64,1,72,8.5
119,0,268,8.5
164,1,41,8.5
2,0,41,8.5
497,1,223,8.5
69,0,163,8.5
121,0,113,8.5
121,1,105,8.5
24,0,50,8.5
13,0,201,8.5
50,1,16,8.5
12,0,223,8.5
498,0,14,8.5
72,1,201,8.5
13,1,145,8.5
498,0,110,8.5
18,1,3,8.5
110,1,6,8.5
245,1,12,8.5
24,0,223,8.5
497,1,40,8.5
14,1,13,8.5
14,0,164,8.5
69,0,164,8.5
164,1,223,8.5
81,1,432,8.5
121,1,24,8.5
41,0,51,8.4
61,1,101,8.4
98,1,121,8.4
72,1,13,8.4
268,1,-1,8.4
41,0,12,8.4
64,1,498,8.4
113,1,14,8.4
114,0,164,8.4
497,1,39,8.8
12,0,25,8.8
134,1,25,8.8
51,0,25,8.8
51,0,163,8.8
154,1,497,8.8
76,1,25,8.8
104,0,13,8.8
43,0,13,8.8
7,1,498,8.8
157,1,91,8.8
31,1,55,8.8
498,1,51,8.8
7,1,2,8.8
164,0,39,8.8
157,0,51,8.8
2,0,25,8.8
117,0,69,8.8
8,1,268,8.8
64,1,8,8.8
145,1,51,8.7
136,0,38,8.7
201,0,119,8.7
14,1,-1,8.7
16,0,41,8.7
163,1,5,8.7
57,1,268,8.7
39,1,25,8.7
142,0,39,8.7
81,1,107,8.7
69,0,121,8.7
136,1,164,8.7
105,1,25,8.7
154,0,114,8.7
76,0,121,8.7
50,1,39,8.7
145,0,69,8.7
267,0,163,8.7
245,1,164,8.7
142,1,-1,8.7
64,1,51,8.7
121,1,13,8.7
81,0,2,8.7
113,0,142,8.7
13,0,-1,8.7
19,0,41,8.7
72,0,145,8.7
157,0,-1,8.7
163,1,13,8.7
110,0,50,8.7
13,1,110,8.7
142,1,145,8.7
13,1,41,8.7
13,1,142,8.7
111,1,142,8.7
136,0,76,8.7
126,0,39,8.7
60,1,25,8.7
201,0,142,8.7
164,0,12,8.7
81,0,76,8.7
13,1,69,8.7
114,1,25,8.6
13,0,145,8.6
14,0,121,8.6
145,0,163,8.6
498,0,121,8.6
150,1,8,8.6
43,1,145,8.6
76,0,50,8.6
14,0,50,8.6
50,0,164,8.6
268,1,50,8.6
12,0,2,8.6
81,0,25,8.6
497,0,2,8.6
157,0,-1,8.6
98,0,25,8.6
2,1,78,8.6
81,1,76,8.6
245,1,121,8.6
89,1,51,8.6
81,0,13,8.6
412,1,-1,8.6
41,0,121,8.6
145,1,14,8.6
43,1,41,8.6
89,0,163,8.6
498,1,78,8.6
202,0,498,8.6
131,0,2,8.6
142,0,498,8.8
150,1,5,8.8
82,1,25,8.8
51,0,498,8.8
64,0,121,8.7
13,0,24,8.7
18,0,13,8.7
51,0,136,8.7
8,1,145,8.7
12,1,223,8.6
14,0,50,8.6
72,1,268,8.6
105,1,40,8.6
13,0,-1,8.6
104,0,5,8.6
28,0,154,8.6
38,1,223,8.6
421,1,268,8.6
18,1,-1,8.6
24,1,40,8.6
113,0,223,8.6
164,1,13,8.6
38,1,498,8.6
25,0,-1,8.6
51,1,41,8.6
202,1,126,8.6
24,1,50,8.6
105,1,50,8.6
121,0,154,8.6
8,1,13,8.6
164,0,223,8.6
12,0,223,8.6
14,1,41,8.6
222,0,76,8.6
2,0,41,8.6
202,1,497,8.6
516,0,145,8.6
98,0,51,8.6
122,0,5,8.6
497,0,40,8.6
421,0,420,8.6
164,0,223,8.6
114,1,51,8.6
223,0,38,8.6
51,0,145,8.6
223,1,4,8.5
202,1,14,8.5
78,0,154,8.5
163,0,2,8.5
43,1,40,8.5
51,1,13,8.5
64,0,-1,8.8
81,1,41,8.8
164,1,145,8.8
14,1,164,8.8
121,1,164,8.8
157,1,121,8.8
12,1,38,8.8
51,0,498,8.8
43,1,497,8.8
13,0,24,8.8
92,1,51,8.8
50,0,164,8.8
245,0,13,8.8
104,0,121,8.8
51,0,76,8.8
14,0,2,8.8
43,1,7,8.8
14,1,81,8.7
164,1,-1,8.7
150,1,13,8.7
105,0,76,8.7
51,0,145,8.7
12,0,-1,8.7
161,0,50,8.7
223,0,121,8.7
498,0,164,8.7
39,0,38,8.7
50,0,14,8.7
121,0,145,8.7
25,0,498,8.7
136,1,497,8.7
40,1,164,8.7
8,0,164,8.7
18,0,-1,8.7
13,1,-1,8.7
51,0,110,8.7
12,0,27,8.7
13,1,121,8.7
12,1,223,8.7
103,0,145,8.7
202,0,145,8.7
39,0,50,8.7
8,1,25,8.7
59,1,145,8.7
12,0,41,8.7
412,0,25,8.7
48,0,2,8.7
223,0,13,8.7
50,1,39,8.7
164,0,145,8.7
154,0,51,8.7
145,1,39,8.7
122,1,497,8.7
64,1,164,8.7
76,0,14,8.7
51,0,498,8.6
44,0,30,8.6
202,1,14,8.6
202,1,13,8.6
164,1,-1,8.6
16,1,145,8.6
110,1,121,8.6
117,1,164,8.6
24,0,202,8.6
202,0,498,8.6
48,1,5,8.6
8,1,-1,8.6
202,0,13,8.6
41,1,121,8.6
136,1,145,8.6
201,1,223,8.6
223,1,50,8.6
7,0,145,8.6
13,0,2,8.6
25,1,-1,8.6
145,1,-1,8.6
98,1,-1,8.6
267,1,2,8.6
24,0,498,8.6
25,0,14,8.6
14,1,38,8.6
412,1,164,8.6
164,0,50,8.6
268,1,-1,8.6
14,1,154,8.6
113,0,41,8.6
5,1,497,8.6
60,1,76,8.6
14,0,145,8.6
4,1,76,8.8
18,1,76,8.8
54,0,164,8.8
27,1,12,8.8
16,0,122,8.8
126,0,105,8.8
5,1,142,8.8
420,1,14,8.8
64,0,121,8.8
12,0,7,8.8
8,1,5,8.8
201,0,105,8.8
516,0,164,8.8
81,0,104,8.8
57,0,7,8.8
64,0,3,8.8
43,0,25,8.8
122,1,51,8.8
14,0,121,8.8
498,1,122,8.8
498,0,145,8.8
64,0,9,8.8
40,1,39,8.8
13,0,412,8.8
11,1,-1,8.8
72,1,39,8.8
64,0,-1,8.8
43,1,51,8.8
89,1,121,8.8
25,0,121,8.8
114,0,145,8.8
43,1,121,8.8
104,1,114,8.8
81,1,105,8.8
5,1,25,8.8
12,0,5,8.8
150,0,43,8.8
164,0,223,8.8
41,0,51,8.8
12,1,498,8.8
121,0,-1,8.8
64,1,164,8.8
122,0,121,8.8
31,1,121,8.8
114,1,105,8.8
223,1,-1,8.8
202,0,164,8.8
8,0,164,8.8
76,1,121,8.8
121,1,164,8.8
114,0,-1,8.8
43,1,5,8.8
2,0,13,8.8
51,0,41,8.8
39,0,498,8.8
24,0,13,8.8
412,0,41,8.8
164,0,13,8.8
268,0,25,8.8
25,0,121,8.8
223,0,164,8.8
110,1,86,8.8
145,1,121,8.8
164,0,8,8.8
43,1,121,8.8
81,0,-1,8.8
134,1,105,8.8
69,0,121,8.8
498,1,121,8.8
39,1,145,8.8
81,0,412,8.8
142,1,41,8.8
12,1,145,8.8
81,0,145,8.8
412,1,-1,8.7
34,1,-1,8.7
14,1,69,8.7
121,1,39,8.7
64,0,25,8.7
14,1,51,8.7
13,1,2,8.6
164,0,3,8.5
14,1,498,8.5
164,0,267,8.5
110,0,2,8.5
161,1,105,8.5
59,0,164,8.5
154,0,498,8.5
42,1,20,8.5
45,0,113,8.5
81,0,2,8.5
41,0,163,8.5
56,0,-1,8.5
51,0,-1,8.5
8,1,142,8.5
498,0,41,8.5
150,0,34,8.5
40,0,41,8.5
13,0,86,8.5
202,1,60,8.5
40,0,13,8.5
245,0,2,8.5
18,0,8,8.5
69,1,498,8.5
50,1,3,8.5
38,1,164,8.5
113,1,24,8.5
113,0,2,8.5
41,1,121,8.5
24,1,131,8.5
24,1,41,8.5
2,1,3,8.5
43,0,80,8.5
150,1,110,8.5
72,1,110,8.5
150,0,76,8.5
76,1,121,8.5
106,0,164,8.5
223,0,41,8.5
51,0,-1,8.5
